epoch,step,train_loss
0,49,3618.38330078125
0,99,35.210205078125
0,149,0.25227871537208557
0,199,0.001974852755665779
0,249,0.5398097038269043
0,299,258.155517578125
0,349,0.9794765114784241
0,399,0.023183055222034454
0,449,9.065866470336914e-05
0,499,1.825392246246338e-07
1,549,0.03235343471169472
1,599,9.844663145486265e-05
1,649,0.00025413522962480783
1,699,0.0065970998257398605
1,749,0.0028253975324332714
1,799,0.09061054140329361
1,849,3.934837877750397e-08
1,899,5.648020305670798e-06
1,949,7.432536222040653e-07
1,999,1.3975659385323524e-07
2,1049,0.001864058431237936
2,1099,4.0729777538217604e-05
2,1149,0.00010096054757013917
2,1199,0.0038971954490989447
2,1249,0.00010411497351014987
2,1299,0.0449196957051754
2,1349,4.385504871606827e-05
2,1399,1.0837815352715552e-05
2,1449,1.285807229578495e-07
2,1499,5.2386894822120667e-08
3,1549,0.0003603138029575348
3,1599,4.547197022475302e-06
3,1649,3.995445149485022e-05
3,1699,0.002298359526321292
3,1749,0.0014644102193415165
3,1799,0.0019763787277042866
3,1849,8.830698789097369e-06
3,1899,3.6089331842958927e-06
3,1949,1.891166903078556e-07
3,1999,1.4901161193847656e-08
4,2049,0.004878618288785219
4,2099,3.157371247652918e-05
4,2149,1.3579207006841898e-05
4,2199,0.0013035134179517627
4,2249,0.007553194183856249
4,2299,0.010337812826037407
4,2349,3.965164069086313e-06
4,2399,1.8964201444759965e-06
4,2449,3.725290298461914e-09
4,2499,4.895264282822609e-08
5,2549,0.0022144652903079987
5,2599,2.0245934138074517e-06
5,2649,4.514717147685587e-06
5,2699,0.0006939216400496662
5,2749,0.018093600869178772
5,2799,0.019562462344765663
5,2849,0.00012458587298169732
5,2899,1.014210283756256e-06
5,2949,1.4901161193847656e-08
5,2999,0.00018901214934885502
6,3049,2.04686657525599e-05
6,3099,3.7258141674101353e-06
6,3149,1.1085066944360733e-06
6,3199,0.00034335689269937575
6,3249,0.03269224613904953
6,3299,0.0019685854203999043
6,3349,0.00013840408064424992
6,3399,2.852175384759903e-07
6,3449,2.852175384759903e-09
6,3499,1.3096723705530167e-08
7,3549,0.00029389100382104516
7,3599,5.238689482212067e-06
7,3649,8.185452315956354e-08
7,3699,0.00016433419659733772
7,3749,0.04701141640543938
7,3799,0.0043766675516963005
7,3849,4.290617653168738e-06
7,3899,9.837094694375992e-07
7,3949,4.71482053399086e-09
7,3999,0.00483926385641098
8,4049,0.0002559628919698298
8,4099,7.049180567264557e-06
8,4149,1.0762596502900124e-07
8,4199,7.445696974173188e-05
8,4249,0.0629396066069603
8,4299,0.01354579720646143
8,4349,0.00011596900003496557
8,4399,1.2322707334533334e-06
8,4449,1.4901161193847656e-08
8,4499,0.3330563008785248
9,4549,2.7409405447542667e-06
9,4599,4.087632987648249e-06
9,4649,2.421584213152528e-07
9,4699,3.172393553541042e-05
9,4749,0.08923447877168655
9,4799,0.0028089466504752636
9,4849,3.7553254514932632e-06
9,4899,8.381903171539307e-09
9,4949,1.4901161193847656e-08
9,4999,4.71482053399086e-09
10,5049,0.0003802785649895668
10,5099,2.8115755412727594e-07
10,5149,1.4551915228366852e-07
